823610614685529451,2025-02-12T00:00,0.2,6.8,0
141359207738720145,2025-02-15T10:00,11.8,5.9,0
141359207738720145,2025-02-15T11:00,11.5,4.1,0
141359207738720145,2025-02-15T12:00,11.3,4.3,0
141359207738720145,2025-02-15T13:00,11.2,4.3,0
141359207738720145,2025-02-15T14:00,11.1,3.1,0
141359207738720145,2025-02-15T15:00,11.1,2.8,0
141359207738720145,2025-02-15T16:00,11.8,3.1,0
141359207738720145,2025-02-15T17:00,12.8,3.9,0
141359207738720145,2025-02-15T18:00,14,2.5,0
141359207738720145,2025-02-15T19:00,15.2,3,0
141359207738720145,2025-02-15T20:00,16.5,4.1,0
141359207738720145,2025-02-15T21:00,17.5,6.1,0
141359207738720145,2025-02-15T22:00,18.5,8.4,0
141359207738720145,2025-02-15T23:00,19,10.6,0
141359207738720145,2025-02-16T00:00,17.6,14.8,0
141359207738720145,2025-02-16T01:00,15.2,14.3,0
141359207738720145,2025-02-16T02:00,15.3,9.6,0
141359207738720145,2025-02-16T03:00,15.4,5.1,0
141359207738720145,2025-02-16T04:00,15.2,2.2,0
141359207738720145,2025-02-16T05:00,15.2,0.8,0
141359207738720145,2025-02-16T06:00,15.1,1.1,0
141359207738720145,2025-02-16T07:00,15.1,2.5,0
141359207738720145,2025-02-16T08:00,15.1,2.3,0
141359207738720145,2025-02-16T09:00,15.1,3,0
141359207738720145,2025-02-16T10:00,14.9,3.4,0
141359207738720145,2025-02-16T11:00,14.9,2.9,0
141359207738720145,2025-02-16T12:00,15,2.9,0
141359207738720145,2025-02-16T13:00,14.6,1.3,0
141359207738720145,2025-02-16T14:00,14.5,3.3,0
141359207738720145,2025-02-16T15:00,14.5,1.6,0
141359207738720145,2025-02-16T16:00,15.3,2.4,0
141359207738720145,2025-02-16T17:00,16.8,2.9,0
141359207738720145,2025-02-16T18:00,18.5,3,0
141359207738720145,2025-02-16T19:00,20,5.1,0
141359207738720145,2025-02-16T20:00,21.2,7.7,0
141359207738720145,2025-02-16T21:00,22.2,8.5,0
141359207738720145,2025-02-16T22:00,22.4,12.6,0
141359207738720145,2025-02-16T23:00,21.2,14.7,0
141359207738720145,2025-02-17T00:00,19.6,13.2,0
141359207738720145,2025-02-17T01:00,18.7,10.9,0
141359207738720145,2025-02-17T02:00,17.9,10,0
141359207738720145,2025-02-17T03:00,17.2,8.3,0
141359207738720145,2025-02-17T04:00,16.9,5.9,0
141359207738720145,2025-02-17T05:00,16.3,5.2,0
141359207738720145,2025-02-17T06:00,15.9,3.1,0
141359207738720145,2025-02-17T07:00,15.6,2.9,0
141359207738720145,2025-02-17T08:00,15.3,2.9,0
141359207738720145,2025-02-17T09:00,15.1,2.9,0
141359207738720145,2025-02-17T10:00,14.9,2.7,0
141359207738720145,2025-02-17T11:00,14.8,2.5,0
141359207738720145,2025-02-17T12:00,14.7,2.4,0
141359207738720145,2025-02-17T13:00,14.4,2.2,0
141359207738720145,2025-02-17T14:00,14.2,2.3,0
141359207738720145,2025-02-17T15:00,14.3,2.3,0
141359207738720145,2025-02-17T16:00,15.1,2.5,0
141359207738720145,2025-02-17T17:00,16.4,3.6,0
141359207738720145,2025-02-17T18:00,17.6,4.4,0
141359207738720145,2025-02-17T19:00,18.9,4.8,0
141359207738720145,2025-02-17T20:00,20.2,5.9,0
141359207738720145,2025-02-17T21:00,21.1,7.6,0
141359207738720145,2025-02-17T22:00,21.4,10.1,0
141359207738720145,2025-02-17T23:00,21.4,13.3,0
141359207738720145,2025-02-18T00:00,21,14.8,0
141359207738720145,2025-02-18T01:00,19.9,13,0
141359207738720145,2025-02-18T02:00,18.5,9.4,0
141359207738720145,2025-02-18T03:00,17.3,6.5,0
141359207738720145,2025-02-18T04:00,16.6,5.5,0
141359207738720145,2025-02-18T05:00,16.2,6.4,0
141359207738720145,2025-02-18T06:00,15.8,7.2,0
141359207738720145,2025-02-18T07:00,15.3,6.9,0
141359207738720145,2025-02-18T08:00,14.8,5.7,0
141359207738720145,2025-02-18T09:00,14.4,4.7,0
141359207738720145,2025-02-18T10:00,14,4.3,0
141359207738720145,2025-02-18T11:00,13.8,4.4,0
141359207738720145,2025-02-18T12:00,13.5,4.6,0
141359207738720145,2025-02-18T13:00,13.1,4,0
141359207738720145,2025-02-18T14:00,12.7,3.9,0
141359207738720145,2025-02-18T15:00,12.8,4.1,0
141359207738720145,2025-02-18T16:00,13.9,5.9,0
141359207738720145,2025-02-18T17:00,15.4,8.1,0
141359207738720145,2025-02-18T18:00,16.9,9.9,0
141359207738720145,2025-02-18T19:00,18.2,10.8,0
141359207738720145,2025-02-18T20:00,19.5,11.2,0
141359207738720145,2025-02-18T21:00,20.1,12,0
141359207738720145,2025-02-18T22:00,19.8,13.3,0
141359207738720145,2025-02-18T23:00,18.9,14.8,0
807435049240067645,2025-02-12T00:00,8.9,16.3,0
807435049240067645,2025-02-12T01:00,8.4,16,0
807435049240067645,2025-02-12T02:00,7.7,11.6,0
807435049240067645,2025-02-12T03:00,7.8,4.3,0
807435049240067645,2025-02-12T04:00,7.5,7.8,0
807435049240067645,2025-02-12T05:00,6.9,8.5,0.7
807435049240067645,2025-02-12T06:00,6.7,5,0
807435049240067645,2025-02-12T07:00,6.7,5.8,0
807435049240067645,2025-02-12T08:00,6.6,4.7,0
807435049240067645,2025-02-12T09:00,6.5,4,0
807435049240067645,2025-02-12T10:00,6.4,3.6,0.1
807435049240067645,2025-02-12T11:00,6,8.8,0
807435049240067645,2025-02-12T12:00,5.8,8.7,0
807435049240067645,2025-02-12T13:00,6.2,10.1,0
807435049240067645,2025-02-12T14:00,5.1,14.8,0
807435049240067645,2025-02-12T15:00,4.5,13.5,0
807435049240067645,2025-02-12T16:00,5.1,11.6,0
807435049240067645,2025-02-12T17:00,7.1,9,0
807435049240067645,2025-02-12T18:00,8.2,11.2,0
807435049240067645,2025-02-12T19:00,9.4,11.6,0
807435049240067645,2025-02-12T20:00,10.4,9.3,0
807435049240067645,2025-02-12T21:00,11,7.2,0
807435049240067645,2025-02-12T22:00,11.2,5.5,0
807435049240067645,2025-02-12T23:00,11,0.8,0
807435049240067645,2025-02-13T00:00,11.1,4.9,0
807435049240067645,2025-02-13T01:00,10.5,2.7,0
807435049240067645,2025-02-13T02:00,9.9,3.5,0.4
807435049240067645,2025-02-13T03:00,9.2,6.6,1
807435049240067645,2025-02-13T04:00,9.4,7.5,0.6
807435049240067645,2025-02-13T05:00,9.9,9.3,5
807435049240067645,2025-02-13T06:00,10.4,17.9,2.2
807435049240067645,2025-02-13T07:00,11.8,21.1,1.8
807435049240067645,2025-02-13T08:00,12.4,17.1,3.6
807435049240067645,2025-02-13T09:00,12.8,18.8,0.7
807435049240067645,2025-02-13T10:00,13.2,27.5,1.1
807435049240067645,2025-02-13T11:00,13.3,28.7,8.3
807435049240067645,2025-02-13T12:00,13.3,32.3,3.6
807435049240067645,2025-02-13T13:00,13.3,34.6,1.1
807435049240067645,2025-02-13T14:00,13,34.6,0.4
807435049240067645,2025-02-13T15:00,12.8,32.9,0
807435049240067645,2025-02-13T16:00,12.9,30.6,0
807435049240067645,2025-02-13T17:00,13.3,26.7,0
807435049240067645,2025-02-13T18:00,13,25.4,0
807435049240067645,2025-02-13T19:00,14.2,25.7,0
807435049240067645,2025-02-13T20:00,14.2,28.3,0
807435049240067645,2025-02-13T21:00,14.1,31,0
807435049240067645,2025-02-13T22:00,13.7,33.2,0.4
807435049240067645,2025-02-13T23:00,12.4,32.3,0
807435049240067645,2025-02-14T00:00,12.7,33.2,0
807435049240067645,2025-02-14T01:00,11.9,28.5,0
807435049240067645,2025-02-14T02:00,11.5,29.3,0
807435049240067645,2025-02-14T03:00,11.4,21.4,0
807435049240067645,2025-02-14T04:00,11.2,24.3,8.3
807435049240067645,2025-02-14T05:00,11,25,0
807435049240067645,2025-02-14T06:00,10.9,24.1,0
807435049240067645,2025-02-14T07:00,11.5,32.4,0.2
807435049240067645,2025-02-14T08:00,11.4,34,0.3
807435049240067645,2025-02-14T09:00,11.3,32.2,0.2
807435049240067645,2025-02-14T10:00,11.1,33.1,0.2
807435049240067645,2025-02-14T11:00,11,33,0.2
807435049240067645,2025-02-14T12:00,11,32.5,0.1
807435049240067645,2025-02-14T13:00,10.6,31.8,0.2
807435049240067645,2025-02-14T14:00,10.4,28.9,0.1
807435049240067645,2025-02-14T15:00,10,26.5,0.1
807435049240067645,2025-02-14T16:00,10.3,24,0.2
807435049240067645,2025-02-14T17:00,10.4,24.4,0.2
807435049240067645,2025-02-14T18:00,10.7,23.1,0.2
807435049240067645,2025-02-14T19:00,11,24.6,0.2
807435049240067645,2025-02-14T20:00,11.8,28.3,0
807435049240067645,2025-02-14T21:00,11.9,30.4,0
807435049240067645,2025-02-14T22:00,11.9,28.7,0
807435049240067645,2025-02-14T23:00,11.6,31.8,0
807435049240067645,2025-02-15T00:00,11.5,33.9,0
807435049240067645,2025-02-15T01:00,10.8,32.8,0
807435049240067645,2025-02-15T02:00,10,31.5,0
807435049240067645,2025-02-15T03:00,9.8,28.3,0
807435049240067645,2025-02-15T04:00,9.6,21.4,0
807435049240067645,2025-02-15T05:00,9.3,12.5,0
807435049240067645,2025-02-15T06:00,9,8.2,0
807435049240067645,2025-02-15T07:00,8.7,6.3,0
807435049240067645,2025-02-15T08:00,8.5,5.2,0
807435049240067645,2025-02-15T09:00,8.3,5,0
807435049240067645,2025-02-15T10:00,8.1,3.8,0
807435049240067645,2025-02-15T11:00,7.9,5.3,0
807435049240067645,2025-02-15T12:00,7.7,5.5,0
807435049240067645,2025-02-15T13:00,7.5,5.6,0
807435049240067645,2025-02-15T14:00,7.5,5.1,0
807435049240067645,2025-02-15T15:00,7.4,4.1,0
807435049240067645,2025-02-15T16:00,8,5.2,0
807435049240067645,2025-02-15T17:00,9.1,5.2,0
807435049240067645,2025-02-15T18:00,10.2,5.9,0
807435049240067645,2025-02-15T19:00,11.3,5.6,0
807435049240067645,2025-02-15T20:00,12.2,5,0
807435049240067645,2025-02-15T21:00,13.2,5.5,0
807435049240067645,2025-02-15T22:00,14,6.2,0
807435049240067645,2025-02-15T23:00,14.2,8.1,0
807435049240067645,2025-02-16T00:00,13.8,8.6,0
807435049240067645,2025-02-16T01:00,12.8,10.4,0
807435049240067645,2025-02-16T02:00,11.9,7.7,0
807435049240067645,2025-02-16T03:00,11.4,4.7,0
807435049240067645,2025-02-16T04:00,11.3,4.3,0
807435049240067645,2025-02-16T05:00,11,3.8,0
807435049240067645,2025-02-16T06:00,10.7,4.3,0
807435049240067645,2025-02-16T07:00,10.4,4.1,0
807435049240067645,2025-02-16T08:00,10.3,3.8,0
807435049240067645,2025-02-16T09:00,10.2,3.7,0
807435049240067645,2025-02-16T10:00,10.1,4.6,0
807435049240067645,2025-02-16T11:00,9.9,4,0
807435049240067645,2025-02-16T12:00,9.7,4.5,0
807435049240067645,2025-02-16T13:00,9.5,5.2,0
807435049240067645,2025-02-16T14:00,9.5,5.4,0
807435049240067645,2025-02-16T15:00,9.4,4.7,0
807435049240067645,2025-02-16T16:00,10,4.5,0
807435049240067645,2025-02-16T17:00,11.4,5.5,0
807435049240067645,2025-02-16T18:00,11.8,3.3,0
807435049240067645,2025-02-16T19:00,13.6,4.2,0
807435049240067645,2025-02-16T20:00,14,5.2,0
807435049240067645,2025-02-16T21:00,13.6,5.9,0
807435049240067645,2025-02-16T22:00,14.5,7.2,0
807435049240067645,2025-02-16T23:00,13.8,9.5,0
807435049240067645,2025-02-17T00:00,13.3,7.6,0
807435049240067645,2025-02-17T01:00,13,9.1,0
807435049240067645,2025-02-17T02:00,12.4,7.3,0
807435049240067645,2025-02-17T03:00,12.1,7.5,0
807435049240067645,2025-02-17T04:00,11.9,5.3,0
807435049240067645,2025-02-17T05:00,11.9,5.2,0
807435049240067645,2025-02-17T06:00,10.8,7.2,0
807435049240067645,2025-02-17T07:00,10.6,7.8,0
807435049240067645,2025-02-17T08:00,10.3,8.4,0
807435049240067645,2025-02-17T09:00,10.1,9.3,0
807435049240067645,2025-02-17T10:00,9.9,9.8,0
807435049240067645,2025-02-17T11:00,9.6,9.8,0
807435049240067645,2025-02-17T12:00,9.4,9.5,0
807435049240067645,2025-02-17T13:00,9.1,8.4,0
807435049240067645,2025-02-17T14:00,8.8,6.9,0
807435049240067645,2025-02-17T15:00,8.9,6,0
807435049240067645,2025-02-17T16:00,9.7,5.5,0
807435049240067645,2025-02-17T17:00,11,5.1,0
807435049240067645,2025-02-17T18:00,12.1,5.1,0
807435049240067645,2025-02-17T19:00,12.9,5.6,0
807435049240067645,2025-02-17T20:00,13.6,8.2,0
807435049240067645,2025-02-17T21:00,14,11.4,0
807435049240067645,2025-02-17T22:00,14.1,13.8,0
807435049240067645,2025-02-17T23:00,13.9,15.8,0
807435049240067645,2025-02-18T00:00,13.6,16.5,0
807435049240067645,2025-02-18T01:00,13.2,15.4,0
807435049240067645,2025-02-18T02:00,12.6,13.3,0
807435049240067645,2025-02-18T03:00,12,11.4,0
807435049240067645,2025-02-18T04:00,11.6,9.7,0
807435049240067645,2025-02-18T05:00,11.2,8.4,0
807435049240067645,2025-02-18T06:00,10.9,7.2,0
807435049240067645,2025-02-18T07:00,10.7,6.1,0
807435049240067645,2025-02-18T08:00,10.5,5.4,0
807435049240067645,2025-02-18T09:00,10.3,5.1,0
807435049240067645,2025-02-18T10:00,10,5.4,0
807435049240067645,2025-02-18T11:00,9.8,6.2,0
807435049240067645,2025-02-18T12:00,9.6,6.6,0
807435049240067645,2025-02-18T13:00,9.2,6.4,0
807435049240067645,2025-02-18T14:00,8.8,6,0
807435049240067645,2025-02-18T15:00,9,5.6,0
807435049240067645,2025-02-18T16:00,10,6,0
807435049240067645,2025-02-18T17:00,11.6,6.7,0
807435049240067645,2025-02-18T18:00,13.1,7.3,0
807435049240067645,2025-02-18T19:00,14.4,8,0
807435049240067645,2025-02-18T20:00,15.6,9,0
807435049240067645,2025-02-18T21:00,16.4,9,0
807435049240067645,2025-02-18T22:00,16.7,8.1,0
807435049240067645,2025-02-18T23:00,16.5,7.6,0
823610614685529451,2025-02-12T00:00,0.2,6.8,0
823610614685529451,2025-02-12T01:00,0.3,11.6,0
823610614685529451,2025-02-12T02:00,-0.2,3.6,0.3
823610614685529451,2025-02-12T03:00,-0.3,1.5,0.3
823610614685529451,2025-02-12T04:00,-0.8,4.3,0.8
823610614685529451,2025-02-12T05:00,-0.8,5.4,0.3
823610614685529451,2025-02-12T06:00,-1,9.7,0.3
823610614685529451,2025-02-12T07:00,-1,6.4,0.3
823610614685529451,2025-02-12T08:00,-0.8,11.8,0
823610614685529451,2025-02-12T09:00,-0.7,10.6,0
823610614685529451,2025-02-12T10:00,-0.5,12.2,0
823610614685529451,2025-02-12T11:00,-0.8,10.5,0
823610614685529451,2025-02-12T12:00,-0.6,10.1,0
823610614685529451,2025-02-12T13:00,0,11.7,0
823610614685529451,2025-02-12T14:00,0.2,13,0
823610614685529451,2025-02-12T15:00,0.4,15.3,0
823610614685529451,2025-02-12T16:00,0.2,15.5,0
823610614685529451,2025-02-12T17:00,0.2,14.5,0
823610614685529451,2025-02-12T18:00,0.6,16,0
823610614685529451,2025-02-12T19:00,0.7,13,0
823610614685529451,2025-02-12T20:00,0.7,13.4,0
823610614685529451,2025-02-12T21:00,0.6,10.9,0
823610614685529451,2025-02-12T22:00,0.7,8.2,0
823610614685529451,2025-02-12T23:00,0.7,9.4,0
823610614685529451,2025-02-13T00:00,0.9,13,0
823610614685529451,2025-02-13T01:00,1,14.5,0
823610614685529451,2025-02-13T02:00,0.8,15.7,0.3
823610614685529451,2025-02-13T03:00,1,13.7,0.4
823610614685529451,2025-02-13T04:00,1.5,11.5,0.4
823610614685529451,2025-02-13T05:00,2.2,13.4,0
823610614685529451,2025-02-13T06:00,2.7,16.2,0.4
823610614685529451,2025-02-13T07:00,3.1,15.1,0.4
823610614685529451,2025-02-13T08:00,3.4,10.9,0.7
823610614685529451,2025-02-13T09:00,3.5,7.9,1.4
823610614685529451,2025-02-13T10:00,4,8.7,1.4
823610614685529451,2025-02-13T11:00,4.4,7,0.7
823610614685529451,2025-02-13T12:00,5.1,11.4,0.7
823610614685529451,2025-02-13T13:00,6.4,9.4,0
823610614685529451,2025-02-13T14:00,6.7,9.4,0
823610614685529451,2025-02-13T15:00,7.6,13.5,0.4
823610614685529451,2025-02-13T16:00,8,19,0
823610614685529451,2025-02-13T17:00,8.8,24.4,0
823610614685529451,2025-02-13T18:00,9.2,22.9,0
823610614685529451,2025-02-13T19:00,10.4,27.4,0
823610614685529451,2025-02-13T20:00,11,30.9,0
823610614685529451,2025-02-13T21:00,9.2,27.2,0
823610614685529451,2025-02-13T22:00,5.9,27,0
823610614685529451,2025-02-13T23:00,3.5,23.1,0
823610614685529451,2025-02-14T00:00,1.8,19.5,0
823610614685529451,2025-02-14T01:00,0.7,20.6,0
823610614685529451,2025-02-14T02:00,0.1,21.7,0
823610614685529451,2025-02-14T03:00,0,22.3,0
823610614685529451,2025-02-14T04:00,-0.1,22,0
823610614685529451,2025-02-14T05:00,-0.2,17.6,0
823610614685529451,2025-02-14T06:00,-0.3,21.3,0
823610614685529451,2025-02-14T07:00,-0.3,26.4,0
823610614685529451,2025-02-14T08:00,-0.6,26.6,0
823610614685529451,2025-02-14T09:00,-0.8,26.5,0
823610614685529451,2025-02-14T10:00,-0.9,24.9,0
823610614685529451,2025-02-14T11:00,-1.3,27,0
823610614685529451,2025-02-14T12:00,-1.5,25.5,0
823610614685529451,2025-02-14T13:00,-1.5,25.6,0
823610614685529451,2025-02-14T14:00,-1.6,26.1,0
823610614685529451,2025-02-14T15:00,-1.1,27,0
823610614685529451,2025-02-14T16:00,-0.4,27.4,0
823610614685529451,2025-02-14T17:00,0.1,28.8,0
823610614685529451,2025-02-14T18:00,0.3,29.5,0
823610614685529451,2025-02-14T19:00,0.4,27.7,0
823610614685529451,2025-02-14T20:00,0.6,25.1,0
823610614685529451,2025-02-14T21:00,0.5,23.4,0
823610614685529451,2025-02-14T22:00,0.1,22.8,0
823610614685529451,2025-02-14T23:00,-0.6,19.7,0
823610614685529451,2025-02-15T00:00,-1,17,0
823610614685529451,2025-02-15T01:00,-1.5,16.9,0
823610614685529451,2025-02-15T02:00,-1.9,15.3,0
823610614685529451,2025-02-15T03:00,-2.1,13.1,0
823610614685529451,2025-02-15T04:00,-2.2,9.7,0
823610614685529451,2025-02-15T05:00,-2.2,9,0
823610614685529451,2025-02-15T06:00,-2.3,8.2,0
823610614685529451,2025-02-15T07:00,-2.4,5.6,0
823610614685529451,2025-02-15T08:00,-2.3,5,0
823610614685529451,2025-02-15T09:00,-2.2,0.7,0
823610614685529451,2025-02-15T10:00,-2,1.3,0
823610614685529451,2025-02-15T11:00,-1.8,5.3,0
823610614685529451,2025-02-15T12:00,-1.5,9.5,0
823610614685529451,2025-02-15T13:00,-0.8,11.2,0
823610614685529451,2025-02-15T14:00,-0.2,15,0.1
823610614685529451,2025-02-15T15:00,-0.1,17.3,0.2
823610614685529451,2025-02-15T16:00,-1.1,16.9,0.3
823610614685529451,2025-02-15T17:00,-1.1,17,0.5
823610614685529451,2025-02-15T18:00,-0.5,15,0.7
823610614685529451,2025-02-15T19:00,-0.1,15.6,1
823610614685529451,2025-02-15T20:00,0.2,17.5,0.6
823610614685529451,2025-02-15T21:00,0.2,13.9,0.5
823610614685529451,2025-02-15T22:00,0.2,15,1.3
823610614685529451,2025-02-15T23:00,0.3,18,1.2
823610614685529451,2025-02-16T00:00,0.3,16,1.4
823610614685529451,2025-02-16T01:00,0.6,14.2,0.9
823610614685529451,2025-02-16T02:00,1,9.7,0.7
823610614685529451,2025-02-16T03:00,1.2,7.3,1
823610614685529451,2025-02-16T04:00,1.2,7.5,1.6
823610614685529451,2025-02-16T05:00,1.2,8,1.9
823610614685529451,2025-02-16T06:00,1.2,9.9,1.4
823610614685529451,2025-02-16T07:00,1.1,7.9,1.9
823610614685529451,2025-02-16T08:00,1.3,6.7,1.7
823610614685529451,2025-02-16T09:00,1.3,7.1,1.8
823610614685529451,2025-02-16T10:00,1.2,11,4.8
823610614685529451,2025-02-16T11:00,1.1,5.4,5.1
823610614685529451,2025-02-16T12:00,1.6,5.4,1.3
823610614685529451,2025-02-16T13:00,2.9,1.3,2.9
823610614685529451,2025-02-16T14:00,2.7,4.8,3.1
823610614685529451,2025-02-16T15:00,2.8,7.7,0.8
823610614685529451,2025-02-16T16:00,4.1,9.9,0.3
823610614685529451,2025-02-16T17:00,4.4,15.8,0.2
823610614685529451,2025-02-16T18:00,3,6.8,0.2
823610614685529451,2025-02-16T19:00,7.3,25.6,0
823610614685529451,2025-02-16T20:00,8.5,31.8,0
823610614685529451,2025-02-16T21:00,8.2,35.5,0
823610614685529451,2025-02-16T22:00,5.6,31.8,0
823610614685529451,2025-02-16T23:00,5.1,29.9,0
823610614685529451,2025-02-17T00:00,3.9,24.1,0
823610614685529451,2025-02-17T01:00,2.6,22.7,0
823610614685529451,2025-02-17T02:00,1.7,23.8,0
823610614685529451,2025-02-17T03:00,1,22.4,0
823610614685529451,2025-02-17T04:00,0.6,21.1,0
